frame.time_relative,ip.src,ip.dst,_ws.col.protocol,tcp.seq,tcp.ack,tcp.nxtseq,_ws.col.info,mqtt.msg_text,tcp.payload
"82.593486000","192.168.146.187","192.168.146.97","MQTT","91887","5","91964","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:12:442"", ""sig no"": 1210, ""value"": 0.5086747}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a343432222c2022736967206e6f223a20313231302c202276616c7565223a20302e353038363734377d7d"
"82.639513000","192.168.146.97","192.168.146.187","TCP","5","91964","5","8883 → 51901 [ACK] Seq=5 Ack=91964 Win=64800 Len=0",,
"82.644215000","192.168.146.187","192.168.146.97","MQTT","91964","5","92041","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:12:496"", ""sig no"": 1211, ""value"": 0.5045243}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a343936222c2022736967206e6f223a20313231312c202276616c7565223a20302e353034353234337d7d"
"82.651945000","192.168.146.112","192.168.146.97","TCP","49","91800","49","61932 → 8883 [ACK] Seq=49 Ack=91800 Win=65280 Len=0",,
"82.652033000","192.168.146.97","192.168.146.112","MQTT","91800","49","92031","Publish Message [ecg], Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:12:386"", ""sig no"": 1209, ""value"": 0.4974288}},{""data"": {""time"": ""13:01:12:442"", ""sig no"": 1210, ""value"": 0.5086747}},{""data"": {""time"": ""13:01:12:496"", ""sig no"": 1211, ""value"": 0.5045243}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a333836222c2022736967206e6f223a20313230392c202276616c7565223a20302e343937343238387d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a343432222c2022736967206e6f223a20313231302c202276616c7565223a20302e353038363734377d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a343936222c2022736967206e6f223a20313231312c202276616c7565223a20302e353034353234337d7d"
"82.686955000","192.168.146.97","192.168.146.187","TCP","5","92041","5","8883 → 51901 [ACK] Seq=5 Ack=92041 Win=64723 Len=0",,
"82.696335000","192.168.146.187","192.168.146.97","TCP","92041","5","92043","",,"304b"
"82.716233000","192.168.146.112","192.168.146.97","TCP","49","92031","49","61932 → 8883 [ACK] Seq=49 Ack=92031 Win=65024 Len=0",,
"82.720057000","192.168.146.97","48.218.107.32","TLSv1.2","101","79","151","Application Data",,"170303002dc3ba27634e3f46cbc47112fc81dfb07cf26ec58cfa9edd421a8cf60fb3dc20977f56d492a6b04bd810ab7a0bad"
"82.749657000","192.168.146.97","192.168.146.187","TCP","5","92043","5","8883 → 51901 [ACK] Seq=5 Ack=92043 Win=64721 Len=0",,
"82.753890000","192.168.146.187","192.168.146.97","MQTT","92043","5","92195","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:12:551"", ""sig no"": 1212, ""value"": 0.4966964}},{""data"": {""time"": ""13:01:12:606"", ""sig no"": 1213, ""value"": 0.5008621}}","00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a353531222c2022736967206e6f223a20313231322c202276616c7565223a20302e343936363936347d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a363036222c2022736967206e6f223a20313231332c202276616c7565223a20302e353030383632317d7d"
"82.754649000","192.168.146.97","192.168.146.112","MQTT","92031","49","92108","Publish Message [ecg]","{""data"": {""time"": ""13:01:12:551"", ""sig no"": 1212, ""value"": 0.4966964}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a353531222c2022736967206e6f223a20313231322c202276616c7565223a20302e343936363936347d7d"
"82.797096000","192.168.146.97","192.168.146.187","TCP","5","92195","5","8883 → 51901 [ACK] Seq=5 Ack=92195 Win=64569 Len=0",,
"82.805604000","192.168.146.187","192.168.146.97","TCP","92195","5","92197","",,"304b"
"82.858129000","192.168.146.97","192.168.146.187","TCP","5","92197","5","8883 → 51901 [ACK] Seq=5 Ack=92197 Win=64567 Len=0",,
"82.863189000","192.168.146.187","192.168.146.97","MQTT","92197","5","92348","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:12:661"", ""sig no"": 1214, ""value"": 0.5120928}},{""data"": {""time"": ""13:01:12:716"", ""sig no"": 1215, ""value"": 0.497673}}","00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a363631222c2022736967206e6f223a20313231342c202276616c7565223a20302e353132303932387d7d304a00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a373136222c2022736967206e6f223a20313231352c202276616c7565223a20302e3439373637337d7d"
"82.906305000","192.168.146.97","192.168.146.187","TCP","5","92348","5","8883 → 51901 [ACK] Seq=5 Ack=92348 Win=64416 Len=0",,
"82.915801000","192.168.146.187","192.168.146.97","TCP","92348","5","92350","",,"304a"
"82.960086000","192.168.146.112","192.168.146.97","TCP","49","92108","49","61932 → 8883 [ACK] Seq=49 Ack=92108 Win=65024 Len=0",,
"82.960162000","192.168.146.97","192.168.146.112","MQTT","92108","49","92338","Publish Message [ecg], Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:12:606"", ""sig no"": 1213, ""value"": 0.5008621}},{""data"": {""time"": ""13:01:12:661"", ""sig no"": 1214, ""value"": 0.5120928}},{""data"": {""time"": ""13:01:12:716"", ""sig no"": 1215, ""value"": 0.497673}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a363036222c2022736967206e6f223a20313231332c202276616c7565223a20302e353030383632317d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a363631222c2022736967206e6f223a20313231342c202276616c7565223a20302e353132303932387d7d304a00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a373136222c2022736967206e6f223a20313231352c202276616c7565223a20302e3439373637337d7d"
"82.968303000","192.168.146.97","192.168.146.187","TCP","5","92350","5","8883 → 51901 [ACK] Seq=5 Ack=92350 Win=64414 Len=0",,
"82.972482000","192.168.146.187","192.168.146.97","MQTT","92350","5","92501","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:12:772"", ""sig no"": 1216, ""value"": 0.514046}},{""data"": {""time"": ""13:01:13:827"", ""sig no"": 1217, ""value"": 0.4771648}}","00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a373732222c2022736967206e6f223a20313231362c202276616c7565223a20302e3531343034367d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a383237222c2022736967206e6f223a20313231372c202276616c7565223a20302e343737313634387d7d"
"83.015629000","192.168.146.97","192.168.146.187","TCP","5","92501","5","8883 → 51901 [ACK] Seq=5 Ack=92501 Win=64263 Len=0",,
"83.017243000","192.168.146.112","192.168.146.97","TCP","49","92338","49","61932 → 8883 [ACK] Seq=49 Ack=92338 Win=64768 Len=0",,
"83.017326000","192.168.146.97","192.168.146.112","MQTT","92338","49","92491","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:12:772"", ""sig no"": 1216, ""value"": 0.514046}},{""data"": {""time"": ""13:01:13:827"", ""sig no"": 1217, ""value"": 0.4771648}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30313a31323a373732222c2022736967206e6f223a20313231362c202276616c7565223a20302e3531343034367d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a383237222c2022736967206e6f223a20313231372c202276616c7565223a20302e343737313634387d7d"
"83.025362000","192.168.146.187","192.168.146.97","TCP","92501","5","92503","",,"304b"
"83.077697000","192.168.146.97","192.168.146.187","TCP","5","92503","5","8883 → 51901 [ACK] Seq=5 Ack=92503 Win=64261 Len=0",,
"83.083840000","192.168.146.187","192.168.146.97","MQTT","92503","5","92655","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:13:881"", ""sig no"": 1218, ""value"": 0.5203937}},{""data"": {""time"": ""13:01:13:936"", ""sig no"": 1219, ""value"": 0.5257649}}","00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a383831222c2022736967206e6f223a20313231382c202276616c7565223a20302e353230333933377d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a393336222c2022736967206e6f223a20313231392c202276616c7565223a20302e353235373634397d7d"
"83.084640000","192.168.146.112","192.168.146.97","TCP","49","92491","49","61932 → 8883 [ACK] Seq=49 Ack=92491 Win=64768 Len=0",,
"83.084710000","192.168.146.97","192.168.146.112","MQTT","92491","49","92568","Publish Message [ecg]","{""data"": {""time"": ""13:01:13:881"", ""sig no"": 1218, ""value"": 0.5203937}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a383831222c2022736967206e6f223a20313231382c202276616c7565223a20302e353230333933377d7d"
"83.124044000","192.168.146.97","192.168.146.187","TCP","5","92655","5","8883 → 51901 [ACK] Seq=5 Ack=92655 Win=64109 Len=0",,
"83.134763000","192.168.146.187","192.168.146.97","TCP","92655","5","92657","",,"304b"
"83.149124000","192.168.146.112","192.168.146.97","TCP","49","92568","49","61932 → 8883 [ACK] Seq=49 Ack=92568 Win=64512 Len=0",,
"83.149204000","192.168.146.97","192.168.146.112","MQTT","92568","49","92645","Publish Message [ecg]","{""data"": {""time"": ""13:01:13:936"", ""sig no"": 1219, ""value"": 0.5257649}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a393336222c2022736967206e6f223a20313231392c202276616c7565223a20302e353235373634397d7d"
"83.149935000","48.218.107.32","192.168.146.97","TLSv1.2","79","151","118","Application Data",,"1703030022e29dec81f6f3d5fabb6934ec8c3857ee466948d3d1b40847f28a7b0ba6e809e80f66"
"83.187111000","192.168.146.97","192.168.146.187","TCP","5","92657","5","8883 → 51901 [ACK] Seq=5 Ack=92657 Win=64107 Len=0",,
"83.191987000","192.168.146.187","192.168.146.97","MQTT","92657","5","92809","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:13:990"", ""sig no"": 1220, ""value"": 0.5438315}},{""data"": {""time"": ""13:01:13:045"", ""sig no"": 1221, ""value"": 0.5611658}}","00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a393930222c2022736967206e6f223a20313232302c202276616c7565223a20302e353433383331357d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a303435222c2022736967206e6f223a20313232312c202276616c7565223a20302e353631313635387d7d"
"83.202645000","192.168.146.97","48.218.107.32","TCP","151","118","151","64522 → 443 [ACK] Seq=151 Ack=118 Win=252 Len=0",,
"83.209980000","192.168.146.112","192.168.146.97","TCP","49","92645","49","61932 → 8883 [ACK] Seq=49 Ack=92645 Win=64512 Len=0",,
"83.210054000","192.168.146.97","192.168.146.112","MQTT","92645","49","92799","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:13:990"", ""sig no"": 1220, ""value"": 0.5438315}},{""data"": {""time"": ""13:01:13:045"", ""sig no"": 1221, ""value"": 0.5611658}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a393930222c2022736967206e6f223a20313232302c202276616c7565223a20302e353433383331357d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a303435222c2022736967206e6f223a20313232312c202276616c7565223a20302e353631313635387d7d"
"83.233953000","192.168.146.97","192.168.146.187","TCP","5","92809","5","8883 → 51901 [ACK] Seq=5 Ack=92809 Win=64800 Len=0",,
"83.244089000","192.168.146.187","192.168.146.97","TCP","92809","5","92811","",,"304b"
"83.267167000","192.168.146.112","192.168.146.97","TCP","49","92799","49","61932 → 8883 [ACK] Seq=49 Ack=92799 Win=64256 Len=0",,
"83.275398000","48.218.107.32","192.168.146.97","TCP","79","151","118","[TCP Spurious Retransmission] 443 → 64522 [PSH, ACK] Seq=79 Ack=151 Win=16384 Len=39",,"1703030022e29dec81f6f3d5fabb6934ec8c3857ee466948d3d1b40847f28a7b0ba6e809e80f66"
"83.275469000","192.168.146.97","48.218.107.32","TCP","151","118","151","[TCP Dup ACK 3853#1] 64522 → 443 [ACK] Seq=151 Ack=118 Win=252 Len=0 SLE=79 SRE=118",,
"83.295787000","192.168.146.97","192.168.146.187","TCP","5","92811","5","8883 → 51901 [ACK] Seq=5 Ack=92811 Win=64798 Len=0",,
"83.307316000","192.168.146.187","192.168.146.97","MQTT","92811","5","92963","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:13:099"", ""sig no"": 1222, ""value"": 0.5159991}},{""data"": {""time"": ""13:01:13:154"", ""sig no"": 1223, ""value"": 0.4883955}}","00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a303939222c2022736967206e6f223a20313232322c202276616c7565223a20302e353135393939317d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a313534222c2022736967206e6f223a20313232332c202276616c7565223a20302e343838333935357d7d"
"83.307941000","192.168.146.97","192.168.146.112","MQTT","92799","49","92876","Publish Message [ecg]","{""data"": {""time"": ""13:01:13:099"", ""sig no"": 1222, ""value"": 0.5159991}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a303939222c2022736967206e6f223a20313232322c202276616c7565223a20302e353135393939317d7d"
"83.358236000","192.168.146.97","192.168.146.187","TCP","5","92963","5","8883 → 51901 [ACK] Seq=5 Ack=92963 Win=64646 Len=0",,
"83.365021000","192.168.146.187","192.168.146.97","MQTT","92963","5","93040","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:13:209"", ""sig no"": 1224, ""value"": 0.5052567}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a323039222c2022736967206e6f223a20313232342c202276616c7565223a20302e353035323536377d7d"
"83.405760000","192.168.146.97","192.168.146.187","TCP","5","93040","5","8883 → 51901 [ACK] Seq=5 Ack=93040 Win=64569 Len=0",,
"83.410163000","192.168.146.187","192.168.146.97","MQTT","93040","5","93117","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:13:264"", ""sig no"": 1225, ""value"": 0.5050126}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a323634222c2022736967206e6f223a20313232352c202276616c7565223a20302e353035303132367d7d"
"83.454945000","192.168.146.97","192.168.146.187","TCP","5","93117","5","8883 → 51901 [ACK] Seq=5 Ack=93117 Win=64492 Len=0",,
"83.464676000","192.168.146.187","192.168.146.97","TCP","93117","5","93119","",,"304b"
"83.467946000","192.168.146.112","192.168.146.97","TCP","49","92876","49","61932 → 8883 [ACK] Seq=49 Ack=92876 Win=64256 Len=0",,
"83.468020000","192.168.146.97","192.168.146.112","MQTT","92876","49","93107","Publish Message [ecg], Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:13:154"", ""sig no"": 1223, ""value"": 0.4883955}},{""data"": {""time"": ""13:01:13:209"", ""sig no"": 1224, ""value"": 0.5052567}},{""data"": {""time"": ""13:01:13:264"", ""sig no"": 1225, ""value"": 0.5050126}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a313534222c2022736967206e6f223a20313232332c202276616c7565223a20302e343838333935357d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a323039222c2022736967206e6f223a20313232342c202276616c7565223a20302e353035323536377d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a323634222c2022736967206e6f223a20313232352c202276616c7565223a20302e353035303132367d7d"
"83.515231000","192.168.146.97","192.168.146.187","TCP","5","93119","5","8883 → 51901 [ACK] Seq=5 Ack=93119 Win=64490 Len=0",,
"83.519674000","192.168.146.187","192.168.146.97","MQTT","93119","5","93194","Publish Message [ecg]","{""data"": {""time"": ""13:01:13:320"", ""sig no"": 1226, ""value"": 0.4971847}}","00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a333230222c2022736967206e6f223a20313232362c202276616c7565223a20302e343937313834377d7d"
"83.523602000","192.168.146.112","192.168.146.97","TCP","49","93107","49","61932 → 8883 [ACK] Seq=49 Ack=93107 Win=65536 Len=0",,
"83.523682000","192.168.146.97","192.168.146.112","MQTT","93107","49","93184","Publish Message [ecg]","{""data"": {""time"": ""13:01:13:320"", ""sig no"": 1226, ""value"": 0.4971847}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a333230222c2022736967206e6f223a20313232362c202276616c7565223a20302e343937313834377d7d"
"83.561842000","192.168.146.97","192.168.146.187","TCP","5","93194","5","8883 → 51901 [ACK] Seq=5 Ack=93194 Win=64415 Len=0",,
"83.566693000","192.168.146.187","192.168.146.97","MQTT","93194","5","93271","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:13:375"", ""sig no"": 1227, ""value"": 0.4944991}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a333735222c2022736967206e6f223a20313232372c202276616c7565223a20302e343934343939317d7d"
"83.584791000","192.168.146.112","192.168.146.97","TCP","49","93184","49","61932 → 8883 [ACK] Seq=49 Ack=93184 Win=65536 Len=0",,
"83.584866000","192.168.146.97","192.168.146.112","MQTT","93184","49","93261","Publish Message [ecg]","{""data"": {""time"": ""13:01:13:375"", ""sig no"": 1227, ""value"": 0.4944991}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a333735222c2022736967206e6f223a20313232372c202276616c7565223a20302e343934343939317d7d"
"83.608643000","192.168.146.97","192.168.146.187","TCP","5","93271","5","8883 → 51901 [ACK] Seq=5 Ack=93271 Win=64338 Len=0",,
"83.617280000","192.168.146.187","192.168.146.97","MQTT","93271","5","93348","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:13:431"", ""sig no"": 1228, ""value"": 0.5072099}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a343331222c2022736967206e6f223a20313232382c202276616c7565223a20302e353037323039397d7d"
"83.651184000","192.168.146.112","192.168.146.97","TCP","49","93261","49","61932 → 8883 [ACK] Seq=49 Ack=93261 Win=65536 Len=0",,
"83.651350000","192.168.146.97","192.168.146.112","MQTT","93261","49","93338","Publish Message [ecg]","{""data"": {""time"": ""13:01:13:431"", ""sig no"": 1228, ""value"": 0.5072099}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a343331222c2022736967206e6f223a20313232382c202276616c7565223a20302e353037323039397d7d"
"83.671876000","192.168.146.97","192.168.146.187","TCP","5","93348","5","8883 → 51901 [ACK] Seq=5 Ack=93348 Win=64261 Len=0",,
"83.676147000","192.168.146.187","192.168.146.97","MQTT","93348","5","93425","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:13:485"", ""sig no"": 1229, ""value"": 0.4949874}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a343835222c2022736967206e6f223a20313232392c202276616c7565223a20302e343934393837347d7d"
"83.709609000","192.168.146.112","192.168.146.97","TCP","49","93338","49","61932 → 8883 [ACK] Seq=49 Ack=93338 Win=65280 Len=0",,
"83.709688000","192.168.146.97","192.168.146.112","MQTT","93338","49","93415","Publish Message [ecg]","{""data"": {""time"": ""13:01:13:485"", ""sig no"": 1229, ""value"": 0.4949874}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a31333a343835222c2022736967206e6f223a20313232392c202276616c7565223a20302e343934393837347d7d"
"83.719229000","192.168.146.97","192.168.146.187","TCP","5","93425","5","8883 → 51901 [ACK] Seq=5 Ack=93425 Win=64184 Len=0",,
